item_id,developer,genre
214560.0,Klei Entertainment,Adventure
214560.0,Klei Entertainment,Indie
206088.0,Ubisoft - San Francisco,Casual
222068.0,Ubisoft - San Francisco,Casual
222068.0,Ubisoft - San Francisco,Simulation
206173.0,Ubisoft - San Francisco,Casual
206173.0,Ubisoft - San Francisco,Simulation
206171.0,Ubisoft - San Francisco,Casual
206171.0,Ubisoft - San Francisco,Simulation
206172.0,Ubisoft - San Francisco,Casual
206172.0,Ubisoft - San Francisco,Simulation
206149.0,Ubisoft – San Francisco,Casual
206149.0,Ubisoft – San Francisco,Simulation
206167.0,Ubisoft - San Francisco,Casual
206167.0,Ubisoft - San Francisco,Simulation
206147.0,Ubisoft - San Francisco,Casual
206147.0,Ubisoft - San Francisco,Simulation
206170.0,Ubisoft - San Francisco,Casual
206170.0,Ubisoft - San Francisco,Simulation
97387.0,Stainless Games,Strategy
97383.0,Stainless Games,Strategy
97386.0,Stainless Games,Strategy
42698.0,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",Action
200170.0,Team17 Digital Ltd,Strategy
208288.0,Dovetail Games,Simulation
218040.0,Positech Games,Indie
218040.0,Positech Games,Simulation
218040.0,Positech Games,Strategy
2028056.0,Team17 Digital Ltd.,Strategy
204580.0,Dancing Dots,Action
204580.0,Dancing Dots,Casual
216910.0,Cyanide Studio - Spiders Studios,Action
216910.0,Cyanide Studio - Spiders Studios,RPG
209730.0,Wizarbox,Action
209730.0,Wizarbox,RPG
216890.0,Cyanide Studios,Sports
216890.0,Cyanide Studios,Strategy
73115.0,Pieces Interactive,Action
73115.0,Pieces Interactive,RPG
207730.0,ExDream GmbH,Action
207730.0,ExDream GmbH,Strategy
205230.0,Arkedo,Action
218290.0,Positech Games,Strategy
218290.0,Positech Games,Indie
218290.0,Positech Games,Simulation
208296.0,Dovetail Games,Simulation
214530.0,Little Green Man Games,RPG
214530.0,Little Green Man Games,Strategy
208742.0,Cyanide Studios,Action
208742.0,Cyanide Studios,RPG
91618.0,Coffee Stain Studios,Action
91618.0,Coffee Stain Studios,Casual
91618.0,Coffee Stain Studios,Indie
91618.0,Coffee Stain Studios,Strategy
204290.0,"Blue Byte,Related Designs",Strategy
73195.0,Ageod,Strategy
216172.0,Carbon Games,Action
216172.0,Carbon Games,Free to Play
216172.0,Carbon Games,Indie
216172.0,Carbon Games,Strategy
218020.0,Spiderweb Software,Strategy
218020.0,Spiderweb Software,RPG
218020.0,Spiderweb Software,Indie
212041.0,Qooc Software,Action
212041.0,Qooc Software,Indie
217961.0,City Interactive,Action
113404.0,Reloaded Productions,Action
113404.0,Reloaded Productions,Adventure
113404.0,Reloaded Productions,Free to Play
113404.0,Reloaded Productions,Massively Multiplayer
113404.0,Reloaded Productions,RPG
44600.0,SimBin Studios AB,Racing
44600.0,SimBin Studios AB,Sports
220860.0,Sos,Action
220860.0,Sos,Adventure
220860.0,Sos,Indie
201805.0,Robot Entertainment,Action
201805.0,Robot Entertainment,Strategy
205100.0,Arkane Studios,Action
205100.0,Arkane Studios,Adventure
204371.0,The Behemoth,Action
204371.0,The Behemoth,Adventure
204371.0,The Behemoth,Casual
204371.0,The Behemoth,Indie
204371.0,The Behemoth,RPG
204372.0,The Behemoth,Action
204372.0,The Behemoth,Adventure
204372.0,The Behemoth,Casual
204372.0,The Behemoth,Indie
204372.0,The Behemoth,RPG
204360.0,The Behemoth,Action
204360.0,The Behemoth,Adventure
204360.0,The Behemoth,Casual
204360.0,The Behemoth,Indie
204360.0,The Behemoth,RPG
214986.0,Paradox Interactive,Strategy
205270.0,Futuremark,Utilities
214830.0,Opus,Action
214830.0,Opus,Casual
214830.0,Opus,RPG
210190.0,Ubisoft - San Francisco,Casual
210190.0,Ubisoft - San Francisco,Simulation
218510.0,Targem Games,Indie
218510.0,Targem Games,Strategy
212780.0,New Star Games,Indie
212780.0,New Star Games,Simulation
212780.0,New Star Games,Sports
204306.0,Ronimo Games,Action
204306.0,Ronimo Games,Indie
204306.0,Ronimo Games,Strategy
204311.0,Ronimo Games,Action
204311.0,Ronimo Games,Indie
204311.0,Ronimo Games,Strategy
214649.0,Aspyr,Action
214630.0,Aspyr,Action
204305.0,Ronimo Games,Action
204305.0,Ronimo Games,Indie
204305.0,Ronimo Games,Strategy
63398.0,Rebellion,Action
215790.0,ASK Homework,Casual
215790.0,ASK Homework,Simulation
208286.0,Dovetail Games,Simulation
200710.0,Runic Games,Action
200710.0,Runic Games,Adventure
200710.0,Runic Games,Indie
200710.0,Runic Games,RPG
217300.0,Soldak Entertainment,Action
217300.0,Soldak Entertainment,Indie
217300.0,Soldak Entertainment,RPG
214910.0,"Games Farm,3Division",Action
214910.0,"Games Farm,3Division",Simulation
217790.0,City Interactive,Action
99410.0,Dead Mage,Action
99410.0,Dead Mage,Indie
200510.0,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
208710.0,Finn Morgan,Action
208710.0,Finn Morgan,Indie
210014.0,Slant Six Games,Action
210015.0,Slant Six Games,Action
216290.0,Smudged Cat Games Ltd,Indie
212390.0,Cloud 9 Studio,Action
212390.0,Cloud 9 Studio,Free to Play
212390.0,Cloud 9 Studio,Massively Multiplayer
212390.0,Cloud 9 Studio,RPG
42697.0,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",Action
208460.0,BlueGiant Interactive,Action
208460.0,BlueGiant Interactive,Indie
208460.0,BlueGiant Interactive,Strategy
212680.0,Subset Games,Indie
212680.0,Subset Games,Simulation
212680.0,Subset Games,Strategy
218560.0,"Gearbox Software,Aspyr (Mac &amp; Linux)",Action
218560.0,"Gearbox Software,Aspyr (Mac &amp; Linux)",RPG
49520.0,"Gearbox Software,Aspyr (Mac &amp; Linux)",Action
49520.0,"Gearbox Software,Aspyr (Mac &amp; Linux)",RPG
208307.0,Dovetail Games,Simulation
208304.0,Dovetail Games,Simulation
208301.0,Dovetail Games,Simulation
208303.0,Dovetail Games,Simulation
208302.0,Dovetail Games,Simulation
216210.0,Animation Arts,Adventure
216466.0,"Monolith Productions, Inc.",Action
216467.0,"Monolith Productions, Inc.",Action
216465.0,"Monolith Productions, Inc.",Action
216464.0,"Monolith Productions, Inc.",Action
208500.0,Codemasters Birmingham,Racing
208500.0,Codemasters Birmingham,Simulation
208500.0,Codemasters Birmingham,Sports
216430.0,"Monolith Productions, Inc.",Action
214790.0,"Edmund McMillen,Tyler Glaiel",Adventure
214790.0,"Edmund McMillen,Tyler Glaiel",Indie
214790.0,"Edmund McMillen,Tyler Glaiel",Strategy
216463.0,"Monolith Productions, Inc.",Action
215670.0,Benjamin Rivers Inc.,Adventure
215670.0,Benjamin Rivers Inc.,Indie
24077.0,Oovee Entertainment,Simulation
216930.0,MumboJumbo,Casual
210170.0,Spaces of Play,Action
210170.0,Spaces of Play,Indie
210170.0,Spaces of Play,Strategy
215772.0,Okugi Studio,Action
215772.0,Okugi Studio,Indie
215772.0,Okugi Studio,Strategy
215770.0,Okugi Studio,Action
215770.0,Okugi Studio,Indie
215770.0,Okugi Studio,Strategy
214250.0,Ubisoft  Shanghaï,Action
214250.0,Ubisoft  Shanghaï,Adventure
216440.0,"Monolith Productions, Inc.",Action
216438.0,"Monolith Productions, Inc.",Action
216446.0,"Monolith Productions, Inc.",Action
216460.0,"Monolith Productions, Inc.",Action
216459.0,"Monolith Productions, Inc.",Action
216457.0,"Monolith Productions, Inc.",Action
216456.0,"Monolith Productions, Inc.",Action
216435.0,"Monolith Productions, Inc.",Action
216453.0,"Monolith Productions, Inc.",Action
216452.0,"Monolith Productions, Inc.",Action
216445.0,"Monolith Productions, Inc.",Action
216450.0,"Monolith Productions, Inc.",Action
216442.0,"Monolith Productions, Inc.",Action
216443.0,"Monolith Productions, Inc.",Action
216451.0,"Monolith Productions, Inc.",Action
216441.0,"Monolith Productions, Inc.",Action
216439.0,"Monolith Productions, Inc.",Action
216436.0,"Monolith Productions, Inc.",Action
216437.0,"Monolith Productions, Inc.",Action
211420.0,FromSoftware,Action
211420.0,FromSoftware,RPG
216110.0,Kukouri,Action
216110.0,Kukouri,Indie
216110.0,Kukouri,Strategy
216670.0,Rubicon Development,Indie
216670.0,Rubicon Development,Strategy
205810.0,Coreplay GmbH,RPG
205810.0,Coreplay GmbH,Simulation
205810.0,Coreplay GmbH,Strategy
219070.0,Keen Software House,Action
219070.0,Keen Software House,Indie
204901.0,Airtight Games,Casual
204901.0,Airtight Games,Strategy
204902.0,Airtight Games,Adventure
204902.0,Airtight Games,Casual
204902.0,Airtight Games,Strategy
215390.0,Trickstar Games,Action
215390.0,Trickstar Games,Simulation
208546.0,Trendy Entertainment,Strategy
208546.0,Trendy Entertainment,RPG
208546.0,Trendy Entertainment,Indie
211260.0,Spooky Squid Games Inc.,Action
211260.0,Spooky Squid Games Inc.,Indie
211262.0,Spooky Squid Games Inc.,Indie
212800.0,Vlambeer,Action
212800.0,Vlambeer,Free to Play
212800.0,Vlambeer,Indie
201804.0,Robot Entertainment,Action
201804.0,Robot Entertainment,Strategy
219380.0,Retro Affect &amp; WiL Whitlark,Adventure
219380.0,Retro Affect &amp; WiL Whitlark,Indie
206210.0,"Monolith Productions, Inc.",Action
206210.0,"Monolith Productions, Inc.",Free to Play
204220.0,Retro Affect,Adventure
204220.0,Retro Affect,Casual
204220.0,Retro Affect,Indie
214150.0,Stardock Entertainment,Strategy
55394.0,Volition,Action
206250.0,System Prisma,Action
206250.0,System Prisma,Indie
206250.0,System Prisma,RPG
214360.0,SuperVillain Studios,Action
214360.0,SuperVillain Studios,Indie
214360.0,SuperVillain Studios,Strategy
206370.0,DrinkBox Studios,Action
206370.0,DrinkBox Studios,Indie
208378.0,Dovetail Games,Simulation
211070.0,Targem Games,Action
211070.0,Targem Games,Casual
211070.0,Targem Games,Strategy
208366.0,Dovetail Games,Simulation
208351.0,Dovetail Games,Simulation
208346.0,Dovetail Games,Simulation
204524.0,Zootfly,Action
204523.0,Zootfly,Action
204522.0,Zootfly,Action
214700.0,Blendo Games,Adventure
214700.0,Blendo Games,Indie
214700.0,Blendo Games,Casual
215242.0,United Front Games,Action
208354.0,Dovetail Games,Simulation
215244.0,United Front Games,Action
208362.0,Dovetail Games,Simulation
208367.0,Dovetail Games,Simulation
208377.0,Dovetail Games,Simulation
209750.0,Burut CT,Action
207750.0,Empty Clip Studios,Action
207750.0,Empty Clip Studios,Casual
207750.0,Empty Clip Studios,Indie
214340.0,Daedalic Entertainment,Adventure
214340.0,Daedalic Entertainment,Indie
207815.0,OVERKILL Software,Action
55399.0,Volition,Action
214100.0,"Engient, Inc",Strategy
214100.0,"Engient, Inc",Indie
214100.0,"Engient, Inc",Casual
214100.0,"Engient, Inc",Simulation
204840.0,Mando productions,Action
204840.0,Mando productions,Strategy
211180.0,Talawa Games,Adventure
211180.0,Talawa Games,Casual
211180.0,Talawa Games,Indie
207570.0,increpare games,Indie
207570.0,increpare games,Casual
216150.0,Nexon,Casual
216150.0,Nexon,Free to Play
216150.0,Nexon,Massively Multiplayer
216150.0,Nexon,RPG
204300.0,Ronimo Games,Action
204300.0,Ronimo Games,Free to Play
204300.0,Ronimo Games,Indie
204300.0,Ronimo Games,Strategy
204303.0,Ronimo Games,Action
204303.0,Ronimo Games,Indie
204303.0,Ronimo Games,Strategy
208363.0,Dovetail Games,Simulation
208364.0,Dovetail Games,Simulation
208371.0,Dovetail Games,Simulation
208353.0,Thomson Interactive,Simulation
98822.0,"Gaslamp Games, Inc.",Adventure
98822.0,"Gaslamp Games, Inc.",Casual
98822.0,"Gaslamp Games, Inc.",Indie
98822.0,"Gaslamp Games, Inc.",RPG
208298.0,Dovetail Games,Simulation
208379.0,Dovetail Games,Simulation
208376.0,Dovetail Games,Simulation
208369.0,Dovetail Games,Simulation
208343.0,Dovetail Games,Simulation
208356.0,Dovetail Games,Simulation
211520.0,Rockstar Studios,Action
210074.0,"Capcom U.S.A., Inc.",Action
207370.0,Flat Software,Action
207370.0,Flat Software,Indie
210075.0,"Capcom U.S.A., Inc.",Action
210076.0,"Capcom U.S.A., Inc.",Action
210077.0,"Capcom U.S.A., Inc.",Action
210050.0,"Capcom U.S.A., Inc.",Action
201279.0,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
212050.0,XII Games,Adventure
212050.0,XII Games,Indie
206716.0,Colossal Order Ltd.,Simulation
207169.0,"Tindalos Interactive,Headup Games",Action
207169.0,"Tindalos Interactive,Headup Games",Indie
207169.0,"Tindalos Interactive,Headup Games",Strategy
212410.0,Saber Interactive,Action
211580.0,Yeti Trunk,Action
211580.0,Yeti Trunk,Adventure
211580.0,Yeti Trunk,Indie
211580.0,Yeti Trunk,RPG
201790.0,Robot Entertainment,Action
201790.0,Robot Entertainment,Indie
201790.0,Robot Entertainment,Strategy
24067.0,RailSimulator.com,Simulation
201809.0,Robot Entertainment,Action
201809.0,Robot Entertainment,Indie
201809.0,Robot Entertainment,Strategy
202454.0,Fakt Software,Casual
202454.0,Fakt Software,Strategy
210054.0,"Capcom U.S.A., Inc.",Action
210047.0,"Capcom U.S.A., Inc.",Action
210044.0,"Capcom U.S.A., Inc.",Action
115340.0,Radical Entertainment,Action
210040.0,"Capcom U.S.A., Inc.",Action
115320.0,Radical Entertainment,Action
115320.0,Radical Entertainment,Adventure
73096.0,Pieces Interactive,Action
73096.0,Pieces Interactive,RPG
73097.0,Pieces Interactive,Action
73097.0,Pieces Interactive,RPG
73098.0,Pieces Interactive,Action
73098.0,Pieces Interactive,RPG
73095.0,Pieces Interactive,Action
73095.0,Pieces Interactive,RPG
212030.0,Qooc Software,Action
212030.0,Qooc Software,Indie
210030.0,"Capcom U.S.A., Inc.",Action
210031.0,"Capcom U.S.A., Inc",Action
210058.0,"Capcom U.S.A., Inc.",Action
210059.0,"Capcom U.S.A., Inc.",Action
210061.0,"Capcom U.S.A., Inc.",Action
210060.0,"Capcom U.S.A., Inc.",Action
210049.0,"Capcom U.S.A., Inc.",Action
210053.0,"Capcom U.S.A., Inc.",Action
210051.0,"Capcom U.S.A., Inc.",Action
210048.0,"Capcom U.S.A., Inc.",Action
210046.0,"Capcom U.S.A., Inc.",Action
210042.0,"Capcom U.S.A., Inc.",Action
210045.0,"CAPCOM Co., Ltd.",Action
97362.0,Stainless Games,Strategy
97360.0,Stainless Games,Strategy
97378.0,Stainless Games,Strategy
97374.0,Stainless Games,Strategy
97372.0,Stainless Games,Strategy
97367.0,Stainless Games,Strategy
97370.0,Stainless Games,Strategy
97376.0,Stainless Games,Strategy
97365.0,Stainless Games,Strategy
97363.0,Stainless Games,Strategy
97366.0,Stainless Games,Strategy
97361.0,Stainless Games,Strategy
97379.0,Stainless Games,Strategy
97377.0,Stainless Games,Strategy
97373.0,Stainless Games,Strategy
97375.0,Stainless Games,Strategy
209870.0,Hardsuit Labs,Action
209870.0,Hardsuit Labs,Free to Play
209390.0,Cyanide,Sports
209390.0,Cyanide,Strategy
55400.0,Volition,Action
208741.0,Cyanide Studios,Action
208741.0,Cyanide Studios,RPG
208140.0,AMPLITUDE Studios,Strategy
210932.0,Tripwire Interactive,Action
213490.0,Blackcow Studios,Indie
211440.0,Smudged Cat Games Ltd,Indie
203345.0,Coreplay GmbH,RPG
203345.0,Coreplay GmbH,Simulation
203345.0,Coreplay GmbH,Strategy
210950.0,Human Head Studios,Action
210950.0,Human Head Studios,Adventure
58646.0,Eugen Systems,Strategy
206882.0,b-Alive,Strategy
206882.0,b-Alive,Simulation
209793.0,Cipher Prime Studios,Indie
209793.0,Cipher Prime Studios,Casual
38185.0,"The Creative Assembly,Feral Interactive (Mac)",Strategy
34174.0,"The Creative Assembly,Feral Interactive (Mac)",Strategy
73093.0,Pieces Interactive,Action
73093.0,Pieces Interactive,RPG
205910.0,Black Pants Studio,Indie
65530.0,Mind Over Matter Studios,RPG
65530.0,Mind Over Matter Studios,Strategy
209610.0,Pantera Entertainment,Casual
209610.0,Pantera Entertainment,Indie
209610.0,Pantera Entertainment,Simulation
210490.0,Brain Candy,Action
210490.0,Brain Candy,Strategy
210490.0,Brain Candy,Indie
97330.0,Stainless Games,Strategy
207114.0,BUGBEAR,Racing
213930.0,Mind Over Matter Studios,RPG
213930.0,Mind Over Matter Studios,Strategy
208280.0,Dovetail Games,Simulation
24021.0,Dovetail Games,Simulation
65232.0,Dovetail Games,Simulation
16870.0,"Firaxis Games,Aspyr (Mac, Linux)",Strategy
207113.0,BUGBEAR,Racing
208287.0,Dovetail Games,Simulation
208730.0,Cyanide Studios,Action
208730.0,Cyanide Studios,RPG
207020.0,Digital Reality Software &amp; Playbox,Racing
50300.0,Yager Development,Action
50300.0,Yager Development,Adventure
204880.0,"Ironclad Games,Stardock Entertainment",Indie
204880.0,"Ironclad Games,Stardock Entertainment",Strategy
204732.0,Fatshark,Action
204732.0,Fatshark,Adventure
204732.0,Fatshark,Strategy
204732.0,Fatshark,RPG
204732.0,Fatshark,Indie
55392.0,Volition,Action
3839.0,Double Fine Productions,Action
3838.0,Double Fine Productions,Action
91330.0,"X1 Software,AWAR",Action
91330.0,"X1 Software,AWAR",Simulation
91330.0,"X1 Software,AWAR",Strategy
40393.0,Piranha Bytes,RPG
47400.0,FireFly Studios,Simulation
47400.0,FireFly Studios,Strategy
211780.0,Pivotal Games,Action
113204.0,"Edmund McMillen, Florian Himsl",Action
113204.0,"Edmund McMillen, Florian Himsl",Adventure
113204.0,"Edmund McMillen, Florian Himsl",RPG
113204.0,"Edmund McMillen, Florian Himsl",Indie
98211.0,Mode 7,Strategy
98211.0,Mode 7,Indie
201275.0,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
201274.0,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
201273.0,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
200397.0,Unigine Corp.,Strategy
200397.0,Unigine Corp.,Indie
200396.0,Unigine LLC.,Strategy
200396.0,Unigine LLC.,Indie
262300.0,TORaIKI,Adventure
262300.0,TORaIKI,Indie
262300.0,TORaIKI,RPG
211340.0,Hanako Games,Adventure
211340.0,Hanako Games,Indie
211340.0,Hanako Games,RPG
201276.0,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Strategy
55391.0,Volition,Action
200310.0,Most Wanted Entertainment,Strategy
200891.0,Rocksteady Studios,Action
200891.0,Rocksteady Studios,Adventure
202750.0,Remedy Entertainment,Action
202750.0,Remedy Entertainment,Adventure
211740.0,Looking Glass Studios,Action
211740.0,Looking Glass Studios,Simulation
,"Rocksteady Studios,Feral Interactive (Mac)",Action
,"Rocksteady Studios,Feral Interactive (Mac)",Adventure
211600.0,Looking Glass Studios,Action
211600.0,Looking Glass Studios,Simulation
208544.0,Trendy Entertainment,Strategy
208544.0,Trendy Entertainment,RPG
208544.0,Trendy Entertainment,Indie
209690.0,Subatomic Studios LLC,Strategy
209690.0,Subatomic Studios LLC,Indie
209690.0,Subatomic Studios LLC,Casual
210510.0,Ronimo Games,Action
210510.0,Ronimo Games,Strategy
210510.0,Ronimo Games,Indie
210510.0,Ronimo Games,Casual
205610.0,Gaming Minds,Action
205610.0,Gaming Minds,Simulation
205610.0,Gaming Minds,Strategy
108231.0,Days of Wonder,Casual
108231.0,Days of Wonder,Indie
108231.0,Days of Wonder,Strategy
207690.0,Amanita Design,Adventure
207690.0,Amanita Design,Casual
207690.0,Amanita Design,Indie
207112.0,BUGBEAR,Racing
202730.0,"Hassey Enterprises, Inc.",Action
202730.0,"Hassey Enterprises, Inc.",Adventure
202730.0,"Hassey Enterprises, Inc.",Indie
207111.0,BUGBEAR,Racing
96800.0,IllFonic,Action
209120.0,"Capcom U.S.A., Inc.",Action
206040.0,Spiderweb Software,RPG
206040.0,Spiderweb Software,Indie
65259.0,Dovetail Games,Simulation
206060.0,Spiderweb Software,RPG
206060.0,Spiderweb Software,Indie
206020.0,Spiderweb Software,RPG
206020.0,Spiderweb Software,Indie
211360.0,Kyle Pulver,Adventure
211360.0,Kyle Pulver,Indie
94303.0,Cockroach Inc.,Adventure
94303.0,Cockroach Inc.,Casual
94303.0,Cockroach Inc.,Indie
94300.0,Cockroach Inc.,Adventure
94300.0,Cockroach Inc.,Casual
94300.0,Cockroach Inc.,Indie
204289.0,"Blue Byte,Related Designs",Strategy
204287.0,"Blue Byte,Related Designs",Strategy
204288.0,"Blue Byte,Related Designs",Strategy
203650.0,SEGA,Adventure
58230.0,Brawsome,Adventure
58230.0,Brawsome,Indie
58230.0,Brawsome,Casual
208670.0,Gaijin Entertainment Corporation,Action
208670.0,Gaijin Entertainment Corporation,Adventure
92621.0,"WXP Games, LLC",Action
92621.0,"WXP Games, LLC",Indie
208981.0,Gaijin Entertainment Corporation,Action
208981.0,Gaijin Entertainment Corporation,Adventure
201070.0,Dark Artz Entertainment,Action
201070.0,Dark Artz Entertainment,Indie
201070.0,Dark Artz Entertainment,Strategy
209230.0,Waterlily Games,Adventure
209230.0,Waterlily Games,Casual
209830.0,Jasper Byrne,Action
209830.0,Jasper Byrne,Adventure
209830.0,Jasper Byrne,Indie
209830.0,Jasper Byrne,RPG
209830.0,Jasper Byrne,Simulation
209772.0,Introversion Software,Indie
209772.0,Introversion Software,Strategy
207610.0,Telltale Games,Adventure
200300.0,Most Wanted Entertainment,Strategy
209771.0,Introversion Software,Indie
209771.0,Introversion Software,Strategy
207190.0,exDream,Action
207190.0,exDream,Adventure
207190.0,exDream,Racing
209330.0,"Arcen Games, LLC",Action
209330.0,"Arcen Games, LLC",Adventure
209330.0,"Arcen Games, LLC",Indie
207530.0,Joakim Sandberg,Action
207530.0,Joakim Sandberg,Indie
203630.0,Ino-Co Plus,Strategy
55396.0,Volition,Action
200050.0,Turbo Tape Games,Strategy
55398.0,Volition,Action
207170.0,Almost Human Games,Adventure
207170.0,Almost Human Games,Indie
207170.0,Almost Human Games,RPG
210290.0,TURBO TAPE GAMES,Strategy
207150.0,"Tindalos Interactive,Headup Games",Action
207150.0,"Tindalos Interactive,Headup Games",Indie
207150.0,"Tindalos Interactive,Headup Games",Strategy
206712.0,Colossal Order Ltd.,Simulation
208400.0,Spiderweb Software,Strategy
208400.0,Spiderweb Software,RPG
208400.0,Spiderweb Software,Indie
207166.0,"Tindalos Interactive,Headup Games",Action
207166.0,"Tindalos Interactive,Headup Games",Indie
207166.0,"Tindalos Interactive,Headup Games",Strategy
207167.0,"Tindalos Interactive,Headup Games",Action
207167.0,"Tindalos Interactive,Headup Games",Indie
207167.0,"Tindalos Interactive,Headup Games",Strategy
207168.0,"Tindalos Interactive,Headup Games",Action
207168.0,"Tindalos Interactive,Headup Games",Indie
207168.0,"Tindalos Interactive,Headup Games",Strategy
204860.0,1C-SoftClub,Action
204860.0,1C-SoftClub,Strategy
58645.0,Eugen Systems,Strategy
208543.0,Trendy Entertainment,Strategy
208543.0,Trendy Entertainment,RPG
208543.0,Trendy Entertainment,Indie
65254.0,virtualRailroads,Simulation
204060.0,"Capybara,Superbrothers,Jim Guthrie",Adventure
204060.0,"Capybara,Superbrothers,Jim Guthrie",Indie
20920.0,CD PROJEKT RED,RPG
205730.0,Shadow Planet Productions,Action
205730.0,Shadow Planet Productions,Adventure
205730.0,Shadow Planet Productions,Indie
102511.0,"Big Huge Games,38 Studios",Action
102511.0,"Big Huge Games,38 Studios",RPG
203776.0,Paradox Development Studio,Strategy
203775.0,Paradox Interactive,Strategy
203774.0,Paradox Interactive,Strategy
203777.0,Paradox Interactive,Strategy
204760.0,Biart,Action
104700.0,Uber Entertainment,Free to Play
104700.0,Uber Entertainment,Action
104700.0,Uber Entertainment,Strategy
104700.0,Uber Entertainment,Indie
104700.0,Uber Entertainment,Sports
63380.0,Rebellion,Action
48705.0,"TaleWorlds Entertainment,Flying Squirrel Entertainment",Action
48705.0,"TaleWorlds Entertainment,Flying Squirrel Entertainment",RPG
209360.0,Doublesix Games,Action
209360.0,Doublesix Games,Indie
206415.0,Fakt Software,Casual
206415.0,Fakt Software,Strategy
208542.0,Trendy Entertainment,Strategy
208542.0,Trendy Entertainment,RPG
208542.0,Trendy Entertainment,Indie
204286.0,"Blue Byte,Related Designs",Strategy
113420.0,Reloaded Productions,Free to Play
113420.0,Reloaded Productions,Massively Multiplayer
113420.0,Reloaded Productions,RPG
208620.0,MumboJumbo,Adventure
208620.0,MumboJumbo,Casual
204285.0,"Blue Byte,Related Designs",Strategy
58610.0,Eugen Systems,Strategy
204284.0,"Blue Byte,Related Designs",Strategy
65250.0,Dovetail Games,Simulation
48806.0,VStep,Simulation
201570.0,Boss Baddie,Action
201570.0,Boss Baddie,Indie
55393.0,Volition,Action
47410.0,FireFly Studios,Free to Play
47410.0,FireFly Studios,Massively Multiplayer
47410.0,FireFly Studios,Strategy
45775.0,Capcom Vancouver,Action
205870.0,Cipher Prime Studios,Indie
205870.0,Cipher Prime Studios,Casual
102840.0,Klei Entertainment,Action
102840.0,Klei Entertainment,Adventure
102840.0,Klei Entertainment,Indie
57697.0,"Haemimont Games,Feral Interactive (Mac)",Simulation
57697.0,"Haemimont Games,Feral Interactive (Mac)",Strategy
55345.0,Relic,Action
80330.0,Wadjet Eye Games,Adventure
80330.0,Wadjet Eye Games,Indie
80360.0,Wadjet Eye Games,Adventure
80360.0,Wadjet Eye Games,Indie
45776.0,Capcom Vancouver,Action
80350.0,Wadjet Eye Games,Adventure
80350.0,Wadjet Eye Games,Indie
71000.0,StarWraith 3D Games LLC,Action
71000.0,StarWraith 3D Games LLC,Indie
71000.0,StarWraith 3D Games LLC,Simulation
55380.0,Volition,Action
65300.0,Hitbox Team,Action
65300.0,Hitbox Team,Indie
73187.0,Colossal Order Ltd.,Simulation
102500.0,"Big Huge Games,38 Studios",Action
102500.0,"Big Huge Games,38 Studios",RPG
63803.0,Lunar Giant,Adventure
63803.0,Lunar Giant,Strategy
63803.0,Lunar Giant,Indie
48805.0,VStep,Simulation
200590.0,Devil's Details,Action
18120.0,Futuremark,Action
18120.0,Futuremark,Casual
18120.0,Futuremark,Indie
18120.0,Futuremark,Strategy
104020.0,Cobra Mobile,Casual
104020.0,Cobra Mobile,Indie
67370.0,Digital Extremes,Action
203342.0,Coreplay GmbH,RPG
203342.0,Coreplay GmbH,Simulation
203342.0,Coreplay GmbH,Strategy
203341.0,Coreplay GmbH,RPG
203341.0,Coreplay GmbH,Simulation
203341.0,Coreplay GmbH,Strategy
203340.0,Coreplay GmbH,RPG
203340.0,Coreplay GmbH,Simulation
203340.0,Coreplay GmbH,Strategy
204600.0,"Big Huge Games,38 Studios",Action
204600.0,"Big Huge Games,38 Studios",RPG
65247.0,Dovetail Games,Simulation
206410.0,Fakt Software,Casual
206410.0,Fakt Software,Strategy
204282.0,"Blue Byte,Related Designs",Strategy
204283.0,"Blue Byte,Related Designs",Strategy
204281.0,"Blue Byte,Related Designs",Strategy
55385.0,Volition,Action
204940.0,Paradox Development Studio,Strategy
55389.0,Volition,Action
205140.0,inXile Entertainment,Action
205140.0,inXile Entertainment,Indie
205170.0,inXile Entertainment,Action
205170.0,inXile Entertainment,Indie
204387.0,Trendy Entertainment,Action
204387.0,Trendy Entertainment,RPG
204387.0,Trendy Entertainment,Indie
205150.0,inXile Entertainment,Action
205150.0,inXile Entertainment,Indie
55348.0,Relic,Action
55476.0,Relic,Action
55475.0,Relic,Action
47931.0,The Sims Studio,Simulation
35320.0,Targem Games,Racing
201881.0,Ubisoft Montreal,Action
201881.0,Ubisoft Montreal,Adventure
200410.0,"Bit Planet Games, LLC",Action
200410.0,"Bit Planet Games, LLC",Indie
200410.0,"Bit Planet Games, LLC",Simulation
105450.0,Ensemble Studios,Simulation
105450.0,Ensemble Studios,Strategy
92303.0,Extend Studio,Action
92303.0,Extend Studio,Indie
